100,0
100,0
420,0
93,3
100,0
93,3
106,7
93,8
340,0
93,3
106,7
100,0
100,0
100,0
100,0
100,0
333,3
460,0
100,0
168,8
100,0
100,0
93,8
100,0
106,7
100,0
93,8
100,0
100,0
106,7
106,7
100,0
106,7
100,0
106,7
100,0
93,3
200,0
573,3
100,0
93,3
100,0
100,0
560,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
266,7
413,3
106,7
100,0
100,0
100,0
100,0
373,3
100,0
106,7
100,0
106,7
500,0
333,3
287,5
106,7
286,7
166,7
100,0
106,7
100,0
100,0
87,5
93,8
106,7
100,0
93,8
100,0
106,7
106,7
100,0
106,7
386,7
100,0
380,0
100,0
380,0
93,3
168,8
106,7
100,0
106,7
120,0
106,7
93,8
93,3
100,0
100,0
106,7
100,0
93,3
513,3
93,3
100,0
340,0
100,0
100,0
240,0
100,0
106,7
560,0
100,0
100,0
93,3
93,3
106,7
100,0
100,0
100,0
100,0
100,0
520,0
106,7
100,0
106,7
100,0
106,7
566,7
93,3
93,8
93,3
580,0
180,0
100,0
406,7
106,7
150,0
225,0
106,7
106,7
93,3
300,0
93,3
473,3
100,0
106,7
100,0
93,3
106,7
100,0
100,0
106,7
233,3
93,3
106,7
193,3
93,8
106,7
100,0
100,0
166,7
100,0
93,3
173,3
106,7
93,3
100,0
93,3
480,0
100,0
100,0
100,0
100,0
100,0
100,0
106,7
100,0
106,7
93,3
106,7
100,0
106,7
100,0
553,3
286,7
100,0
100,0
100,0
100,0
460,0
100,0
100,0
100,0
440,0
100,0
100,0
106,7
473,3
100,0
100,0
100,0
326,7
100,0
100,0
%CPU
218,8
106,7
100,0
93,8
100,0
93,3
100,0
93,3
93,3
106,7
100,0
93,3
106,7
100,0
100,0
106,7
106,7
93,3
100,0
100,0
93,3
100,0
100,0
166,7
450,0
346,7
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
106,7
106,7
100,0
%CPU
93,3
93,8
253,3
100,0
100,0
300,0
473,3
326,7
100,0
106,7
100,0
93,3
93,3
100,0
106,7
293,3
100,0
100,0
100,0
100,0
93,8
100,0
326,7
233,3
93,3
93,3
100,0
106,7
100,0
100,0
100,0
100,0
100,0
100,0
180,0
100,0
566,7
100,0
106,7
100,0
106,7
126,7
100,0
93,3
93,8
106,7
93,3
100,0
93,3
93,3
100,0
140,0
93,3
100,0
100,0
93,8
93,3
93,3
193,3
%CPU
243,8
100,0
100,0
280,0
260,0
425,0
113,3
100,0
340,0
106,7
100,0
93,3
106,7
100,0
406,7
220,0
100,0
100,0
100,0
93,3
100,0
160,0
100,0
100,0
100,0
560,0
100,0
100,0
106,7
100,0
100,0
100,0
100,0
100,0
213,3
100,0
106,7
153,3
100,0
100,0
580,0
100,0
100,0
540,0
93,3
100,0
393,3
100,0
100,0
106,7
100,0
93,8
100,0
106,7
100,0
93,3
160,0
100,0
100,0
100,0
100,0
140,0
100,0
306,7
100,0
100,0
260,0
106,7
100,0
106,7
346,7
100,0
106,7
100,0
100,0
93,3
246,7
453,3
460,0
466,7
360,0
200,0
100,0
137,5
500,0
373,3
160,0
100,0
93,8
100,0
100,0
100,0
106,7
146,7
466,7
143,8
100,0
100,0
100,0
118,8
146,7
100,0
100,0
553,3
100,0
106,7
100,0
200,0
240,0
100,0
93,3
100,0
131,2
100,0
100,0
100,0
93,3
93,8
100,0
100,0
100,0
(null)
406,7
100,0
93,8
106,7
100,0
100,0
100,0
100,0
106,7
87,5
100,0
100,0
93,3
106,7
93,3
100,0
100,0
100,0
93,8
106,7
153,3
106,7
93,8
100,0
100,0
93,3
100,0
93,3
93,3
106,7
173,3
553,3
93,3
100,0
106,7
466,7
100,0
93,8
100,0
100,0
106,7
100,0
100,0
166,7
93,3
100,0
93,8
300,0
100,0
453,3
100,0
100,0
100,0
93,8
473,3
93,3
106,7
100,0
100,0
106,7
93,3
100,0
100,0
306,7
100,0
100,0
100,0
100,0
106,7
93,3
100,0
100,0
106,7
93,3
126,7
493,3
93,3
106,7
106,7
100,0
513,3
106,7
286,7
13,3
0,0
106,7
0,0
453,3
6,7
93,3
0,0
93,3
0,0
0,0
6,7
0,0
0,0
0,0
0,0
6,7
0,0
93,3
100,0
100,0
100,0
93,3
166,7
100,0
153,3
106,7
100,0
100,0
233,3
93,3
100,0
286,7
340,0
100,0
100,0
93,3
100,0
100,0
100,0
106,7
93,3
100,0
100,0
100,0
206,7
246,7
100,0
53,3
6,2
6,7
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
100,0
100,0
100,0
93,3
100,0
118,8
100,0
93,3
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
6,2
0,0
0,0
0,0
20,0
0,0
6,7
0,0
%CPU
373,3
93,3
420,0
100,0
100,0
413,3
106,7
426,7
100,0
413,3
93,3
93,3
100,0
100,0
100,0
106,7
106,7
100,0
266,7
453,3
453,3
300,0
206,7
326,7
100,0
93,3
100,0
106,7
100,0
100,0
100,0
100,0
100,0
233,3
418,8
106,7
100,0
100,0
100,0
93,3
120,0
100,0
100,0
93,8
160,0
213,3
100,0
100,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
73,3
66,7
46,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
233,3
100,0
106,7
93,3
100,0
420,0
100,0
100,0
260,0
100,0
106,7
93,3
93,3
480,0
93,3
106,7
100,0
480,0
100,0
100,0
100,0
100,0
100,0
106,7
526,7
526,7
180,0
100,0
100,0
93,8
100,0
100,0
87,5
93,8
153,3
162,5
173,3
180,0
456,2
100,0
100,0
93,3
93,3
100,0
173,3
353,3
106,7
100,0
100,0
100,0
368,8
93,3
100,0
100,0
560,0
106,7
100,0
100,0
273,3
100,0
100,0
100,0
93,8
93,3
100,0
180,0
346,7
93,3
93,3
100,0
106,7
393,3
93,3
106,7
133,3
93,3
126,7
100,0
106,7
473,3
106,7
100,0
126,7
87,5
106,7
100,0
100,0
266,7
500,0
186,7
106,7
100,0
106,7
106,7
100,0
106,7
106,7
93,3
100,0
126,7
146,7
186,7
553,3
166,7
100,0
100,0
100,0
100,0
106,7
100,0
513,3
100,0
100,0
106,7
106,7
346,7
106,7
100,0
100,0
100,0
186,7
100,0
93,8
93,3
100,0
100,0
100,0
106,7
450,0
100,0
100,0
100,0
100,0
346,7
300,0
106,7
100,0
220,0
220,0
106,7
418,8
100,0
386,7
100,0
93,3
453,3
100,0
100,0
93,3
131,2
100,0
100,0
100,0
100,0
106,7
173,3
533,3
173,3
106,7
106,7
100,0
100,0
100,0
100,0
106,7
131,2
113,3
173,3
413,3
366,7
100,0
100,0
100,0
93,3
106,7
100,0
586,7
93,3
93,3
100,0
106,7
526,7
100,0
100,0
106,7
100,0
340,0
106,7
93,3
100,0
153,3
100,0
93,3
93,8
93,3
100,0
100,0
113,3
93,8
126,7
93,3
100,0
380,0
106,7
100,0
426,7
93,3
420,0
100,0
126,7
100,0
93,8
166,7
93,8
100,0
100,0
100,0
186,7
106,7
100,0
106,7
100,0
100,0
93,3
100,0
100,0
100,0
93,3
100,0
106,7
106,7
100,0
106,7
100,0
106,7
140,0
126,7
180,0
540,0
146,7
106,7
100,0
100,0
106,7
106,7
493,3
100,0
100,0
93,3
100,0
326,7
100,0
100,0
100,0
580,0
93,3
93,8
93,8
380,0
93,8
93,3
106,7
100,0
100,0
100,0
87,5
106,7
373,3
93,3
100,0
373,3
100,0
218,8
106,7
93,3
480,0
100,0
100,0
125,0
100,0
93,3
100,0
100,0
233,3
506,7
100,0
100,0
106,7
113,3
173,3
106,7
93,3
113,3
120,0
100,0
100,0
506,7
433,3
100,0
100,0
100,0
100,0
180,0
100,0
100,0
93,3
100,0
546,7
100,0
100,0
93,3
93,3
180,0
187,5
93,3
100,0
100,0
120,0
100,0
100,0
93,3
100,0
100,0
106,7
100,0
373,3
106,7
93,8
253,3
286,7
100,0
106,7
93,3
180,0
100,0
173,3
100,0
100,0
100,0
181,2
100,0
313,3
106,7
106,7
93,3
93,3
386,7
106,7
100,0
173,3
100,0
100,0
100,0
100,0
93,3
106,7
93,3
106,7
200,0
100,0
100,0
706,7
100,0
100,0
100,0
100,0
100,0
106,7
562,5
100,0
100,0
100,0
94,1
106,7
100,0
493,3
100,0
93,3
100,0
640,0
100,0
106,7
93,3
666,7
106,7
100,0
100,0
626,7
100,0
100,0
100,0
160,0
93,3
100,0
100,0
100,0
206,2
100,0
93,3
100,0
100,0
100,0
106,7
100,0
100,0
62,5
100,0
100,0
93,8
100,0
618,8
100,0
100,0
93,8
93,3
700,0
100,0
106,7
100,0
100,0
725,0
100,0
100,0
106,7
100,0
333,3
100,0
100,0
100,0
106,7
100,0
186,7
106,7
106,7
106,7
93,3
681,2
100,0
100,0
100,0
100,0
3,7
93,3
100,0
93,3
100,0
106,7
100,0
100,0
106,7
100,0
100,0
106,7
93,3
180,0
100,0
93,3
106,7
100,0
100,0
500,0
93,3
106,7
100,0
106,7
100,0
543,8
100,0
106,7
106,7
106,7
100,0
625,0
100,0
106,7
100,0
100,0
100,0
93,3
600,0
100,0
100,0
100,0
106,7
100,0
100,0
162,5
100,0
100,0
93,3
106,7
100,0
73,3
666,7
100,0
100,0
106,7
106,7
100,0
100,0
725,0
100,0
100,0
100,0
106,7
100,0
100,0
726,7
93,8
106,7
100,0
100,0
100,0
100,0
720,0
100,0
106,7
100,0
100,0
186,7
100,0
480,0
100,0
106,7
93,3
106,7
160,0
93,3
100,0
100,0
100,0
313,3
106,7
93,3
518,8
100,0
106,7
246,7
100,0
106,7
326,7
100,0
100,0
346,7
100,0
100,0
100,0
100,0
100,0
100,0
266,7
100,0
100,0
100,0
387,5
93,3
100,0
106,7
106,7
100,0
100,0
100,0
106,2
100,0
100,0
100,0
206,7
100,0
106,7
87,5
680,0
93,3
100,0
106,7
106,7
100,0
106,7
106,7
93,8
766,7
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
93,8
93,3
93,8
100,0
100,0
100,0
100,0
100,0
100,0
106,7
100,0
220,0
100,0
100,0
100,0
93,3
517,6
100,0
93,3
100,0
93,3
733,3
100,0
100,0
100,0
93,8
100,0
153,3
100,0
100,0
106,7
106,7
166,7
100,0
87,5
106,7
100,0
100,0
673,3
100,0
100,0
100,0
100,0
100,0
680,0
100,0
100,0
100,0
100,0
100,0
686,7
100,0
106,7
106,7
100,0
93,3
753,3
100,0
93,3
100,0
100,0
100,0
720,0
100,0
100,0
106,7
106,7
100,0
82,4
100,0
93,3
100,0
100,0
93,3
93,3
700,0
100,0
100,0
100,0
93,8
93,3
93,3
220,0
100,0
100,0
106,7
100,0
100,0
68,4
106,7
100,0
93,3
100,0
100,0
100,0
100,0
%CPU
100,0
100,0
93,3
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
93,8
100,0
100,0
100,0
100,0
100,0
93,3
93,8
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
93,3
100,0
100,0
100,0
93,3
100,0
100,0
93,3
100,0
100,0
100,0
100,0
100,0
100,0
100,0
93,8
93,3
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
100,0
93,3
100,0
100,0
100,0
93,3
100,0
100,0
93,3
100,0
93,3
100,0
100,0
100,0
100,0
106,7
93,3
100,0
133,3
106,7
300,0
100,0
146,7
100,0
233,3
100,0
346,7
100,0
100,0
106,7
100,0
100,0
100,0
100,0
480,0
100,0
100,0
106,7
220,0
100,0
100,0
100,0
106,7
466,7
100,0
87,5
100,0
100,0
333,3
100,0
100,0
186,7
106,7
100,0
173,3
93,3
106,7
453,3
100,0
100,0
156,2
100,0
100,0
100,0
180,0
100,0
100,0
93,3
109,5
%CPU
0,0
0,0
6,7
6,7
6,7
0,0
6,7
0,0
6,7
0,0
0,0
0,0
0,0
6,2
6,7
6,7
6,2
0,0
6,7
6,7
0,0
6,7
6,7
6,7
0,0
6,7
13,3
6,7
0,0
6,7
0,0
0,0
0,0
6,7
0,0
0,0
6,7
6,7
6,7
0,0
6,7
0,0
0,0
0,0
0,0
6,7
13,3
0,0
6,7
6,7
6,7
0,0
6,7
6,7
6,7
0,0
0,0
0,0
6,7
0,0
6,7
6,7
6,7
6,7
6,7
6,7
0,0
6,7
0,0
0,0
0,0
13,3
6,7
12,5
20,0
20,0
0,0
0,0
0,0
0,0
6,7
0,0
6,7
0,0
6,7
6,2
0,0
0,0
13,3
6,7
6,7
6,7
6,7
6,7
13,3
0,0
6,7
6,2
6,7
6,7
13,3
0,0
13,3
26,7
12,5
0,0
13,3
0,0
6,7
20,0
6,7
6,7
0,0
0,0
6,7
0,0
13,3
0,0
0,0
0,0
6,7
6,7
0,0
0,0
6,7
6,7
6,7
0,0
0,0
6,7
0,0
0,0
6,7
0,0
6,7
13,3
0,0
6,7
6,7
0,0
6,7
0,0
6,7
0,0
0,0
6,7
6,7
6,7
0,0
0,0
6,7
0,0
0,0
6,7
6,7
0,0
0,0
0,0
0,0
6,7
6,7
6,7
6,7
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
6,7
0,0
6,2
0,0
0,0
0,0
0,0
6,7
6,7
6,7
0,0
6,7
0,0
6,7
0,0
6,7
6,7
6,7
0,0
6,7
6,7
0,0
6,7
6,7
0,0
0,0
6,7
0,0
0,0
6,2
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13,3
0,0
6,7
0,0
6,7
0,0
0,0
0,0
13,3
0,0
0,0
0,0
6,7
0,0
6,7
0,0
6,7
0,0
6,7
0,0
0,0
0,0
6,7
0,0
6,7
0,0
0,0
0,0
6,7
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
6,7
0,0
0,0
0,0
13,3
0,0
0,0
0,0
0,0
0,0
6,7
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
6,7
0,0
33,3
33,3
0,0
20,0
%CPU
6,7
6,7
0,0
0,0
6,7
0,0
0,0
0,0
20,0
13,3
13,3
6,7
6,7
13,3
6,7
6,7
0,0
6,7
6,7
0,0
6,7
0,0
0,0
6,7
0,0
0,0
13,3
6,7
13,3
6,7
0,0
6,7
6,7
0,0
6,7
6,7
0,0
6,2
0,0
6,7
13,3
6,2
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
6,2
0,0
6,7
13,3
6,2
6,7
6,2
26,7
13,3
6,7
6,7
6,7
0,0
0,0
6,7
0,0
6,7
0,0
0,0
13,3
13,3
6,2
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
6,7
0,0
13,3
6,2
6,2
0,0
13,3
20,0
20,0
13,3
0,0
6,7
0,0
6,7
37,5
26,7
26,7
26,7
53,3
20,0
20,0
40,0
33,3
6,7
0,0
0,0
13,3
13,3
6,7
6,7
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
13,3
20,0
31,2
6,7
6,7
0,0
0,0
0,0
6,7
6,7
0,0
6,7
0,0
18,8
6,7
20,0
6,7
0,0
6,7
6,7
0,0
6,7
0,0
0,0
6,7
0,0
0,0
6,7
0,0
6,7
0,0
13,3
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
6,7
0,0
0,0
0,0
0,0
0,0
0,0
6,7
0,0
6,7
0,0
6,7
0,0
0,0
6,2
26,7
0,0
0,0
0,0
6,7
0,0
20,0
26,7
6,7
0,0
13,3
6,7
6,7
0,0
0,0
6,7
0,0
0,0
13,3
0,0
0,0
0,0
0,0
6,7
0,0
6,7
6,7
0,0
6,7
0,0
6,7
0,0
0,0
0,0
6,7
6,7
26,7
0,0
6,7
6,7
6,2
6,7
0,0
0,0
6,7
0,0
26,7
37,5
26,7
26,7
33,3
13,3
6,7
12,5
6,2
26,7
6,7
6,7
13,3
18,8
33,3
18,8
6,7
0,0
6,2
0,0
13,3
6,2
0,0
6,7
6,7
12,5
6,7
100,0
100,0
100,0
100,0
93,8
106,7
620,0
100,0
93,3
106,7
100,0
106,7
106,7
93,3
306,7
100,0
100,0
180,0
106,7
106,7
546,7
100,0
100,0
106,7
93,8
100,0
100,0
93,8
100,0
100,0
93,8
93,3
106,7
100,0
93,3
106,7
93,8
100,0
100,0
100,0
540,0
100,0
106,7
100,0
100,0
206,7
100,0
100,0
100,0
100,0
93,8
93,3
260,0
93,3
100,0
100,0
106,7
93,3
106,7
100,0
106,7
100,0
100,0
100,0
286,7
100,0
93,3
100,0
106,7
100,0
100,0
100,0
106,7
100,0
100,0
106,7
93,8
100,0
156,2
100,0
100,0
106,7
106,7
266,7
93,3
106,7
100,0
426,7
93,8
106,7
106,7
100,0
106,7
100,0
100,0
100,0
200,0
100,0
93,3
100,0
93,3
218,8
100,0
93,8
100,0
100,0
100,0
100,0
100,0
93,3
100,0
30,6
100,0
100,0
93,8
100,0
93,3
343,8
100,0
100,0
100,0
100,0
100,0
356,2
100,0
100,0
106,7
100,0
100,0
93,3
100,0
100,0
100,0
106,7
100,0
100,0
340,0
100,0
106,7
100,0
106,7
100,0
100,0
180,0
100,0
100,0
93,3
100,0
100,0
100,0
380,0
100,0
106,7
100,0
100,0
100,0
106,7
173,3
100,0
100,0
106,7
93,8
100,0
100,0
350,0
100,0
93,8
106,7
100,0
106,7
100,0
106,7
273,3
93,8
106,7
93,3
106,7
100,0
106,7
93,8
106,7
100,0
100,0
100,0
93,3
100,0
106,7
93,3
100,0
93,3
100,0
106,7
87,5
100,0
106,7
93,8
100,0
100,0
87,5
100,0
93,8
500,0
100,0
326,7
100,0
166,7
100,0
100,0
93,8
106,7
93,3
93,3
100,0
106,7
100,0
106,7
100,0
100,0
100,0
100,0
237,5
100,0
100,0
93,3
113,3
100,0
93,8
106,7
100,0
100,0
100,0
93,8
100,0
100,0
100,0
106,7
260,0
100,0
106,7
106,7
100,0
93,8
106,7
100,0
93,8
106,7
106,7
93,3
100,0
106,7
100,0
100,0
106,7
100,0
100,0
100,0
133,3
100,0
87,5
106,7
100,0
100,0
100,0
100,0
100,0
100,0
100,0
486,7
106,7
93,3
100,0
93,8
106,7
413,3
100,0
93,3
100,0
100,0
93,3
420,0
100,0
100,0
100,0
100,0
100,0
346,7
100,0
106,7
100,0
93,8
100,0
106,2
468,8
100,0
106,7
100,0
